Alert_ID,lat,lng,diseases,place_name,country,date,cases,link,Type,summary
8726618,30.92,34.87,Measles,"Tel Aviv, Tel Aviv District, Israel",Israel,2025-08-16,526,https://www.timesofisrael.com/liveblog_entry/health-ministry-says-unvaccinated-18-month-old-dies-of-measles/,,An unvaccinated 18-month-old child has died from measles. This is the second measles-related death of an unvaccinated child in the past week. The Health Ministry is urging parents to ensure their children are vaccinated.
8726687,-2.00,25.00,Measles,"Kinshasa, Kinshasa, DR Congo",Democratic Republic of Congo,2025-08-16,230,https://acp.cd/sante/sud-kivu-187-deces-et-plus-de-4-400-cas-de-rougeole-enregistres-depuis-janvier-2025/,,"Since the beginning of 2025, a province in the Democratic Republic of Congo has been experiencing a measles outbreak. The Provincial Health Division is urging parents to vaccinate their children, as measles can cause serious complications. Awareness campaigns and a vaccination drive are underway to combat the spread of the disease. Medical treatment is available free of charge. "
8726608,59.91,10.74,Hepatitis A,"Oslo, Oslo, Norway",Norway,2025-08-16,0,https://www.newsinenglish.no/2025/08/16/restaurant-reopens-after-hepatitis-scare/,,"A historic restaurant in Oslo, Norway, reopened after being linked to a hepatitis A outbreak. Health authorities identified the restaurant as a common factor among infected individuals, leading to its temporary closure. Inspections revealed unsanitary conditions, prompting the restaurant to address the issues and implement new safety measures, including employee vaccinations and thorough cleaning. Health officials remain concerned about the potential for further infections due to the virus's incubation period and the possibility of international spread. The local blood bank is also taking precautions, advising potential donors who visited the restaurant to take specific steps before donating blood. "
8726626,24.11,-102.68,Measles,United States,United States,2025-08-15,0,https://www.paho.org/en/news/15-8-2025-ten-countries-americas-report-measles-outbreaks-2025,,"Measles outbreaks are occurring in ten countries in the Americas. These outbreaks are primarily linked to low vaccination coverage. To address the outbreaks, health organizations are urging countries to strengthen immunization efforts, enhance disease surveillance, and implement rapid response interventions. They recommend achieving and sustaining high immunization coverage, reinforcing rapid response systems, scaling up vaccination strategies, ensuring timely case detection, and engaging at-risk communities. The organization is providing technical support to countries in the region and advising travelers to ensure they are vaccinated. "
8726590,42.32,-83.04,Hepatitis A,"Windsor, Ontario, Canada",Canada,2025-08-13,0,https://www.am800cklw.com/news/wechu-issues-potential-hepatitis-a-exposure-notice-for-tecumseh-restaurant.html,,The Windsor-Essex County Health Unit (WECHU) has issued a warning about potential hepatitis A exposure at a Tecumseh restaurant. Individuals who consumed food at the restaurant during specific dates in July and August may have been exposed. The health unit is offering a walk-in vaccine clinic and treatment options for those who may be at risk. They advise monitoring for symptoms and contacting a healthcare provider if symptoms develop.
8726503,49.74,15.34,Hepatitis A,"Prague, Prague, Czech Republic",Czech Republic,2025-08-12,1000,https://www.praguedaily.news/2025/08/12/hepatitis-a-cases-in-the-czech-republic-reach-15-year-high/,,"Hepatitis A cases in the Czech Republic have reached a 15-year high, with health experts warning of further spread. The virus spreads through contaminated hands and can survive on surfaces for days. Symptoms can be similar to the flu, and many infected people show no symptoms. To combat the spread, health officials are focusing on targeted vaccinations and recommending vaccination for the wider population. "
8726506,39.97,-97.56,Measles,"Washington, District of Columbia, United States",United States,2025-08-12,0,https://idahocapitalsun.com/briefs/health-officials-unvaccinated-north-idaho-child-is-states-first-resident-measles-case-since-2023/,,"A child in northern Idaho has been confirmed to have measles, marking the first case in the state since 2023. The case was identified amid a significant national outbreak. Measles is a highly contagious virus that spreads through the air and can cause serious complications. Health officials emphasize the effectiveness of the measles vaccine, recommending two doses for lifelong protection. There is no specific antiviral treatment for measles, and those with symptoms should seek medical advice and monitor for 21 days after exposure. "
8726475,30.92,34.87,Measles,"Tel Aviv, Tel Aviv District, Israel",Israel,2025-08-11,410,https://famagusta-gazette.com/israeli-health-ministry-reports-93-new-diagnosed-cases-of-measles/#google_vignette,,"The Israeli Health Ministry announced a recent increase in measles cases, part of an outbreak that began earlier in the year. The ministry has implemented a vaccination campaign in response to the outbreak. Measles is a highly contagious viral illness that can cause serious complications. "
8726458,2.03,45.35,Diphtheria,"Mogadishu, Banaadir, Somalia",Somalia,2025-08-09,497,https://sonna.so/en/urgent-epidemiological-alert-report-unprecedented-diphtheria-surge-in-mogadishu/,,"An urgent epidemiological alert reports an unprecedented surge in diphtheria cases in Mogadishu between June 2024 and August 2025. The outbreak has disproportionately affected vulnerable groups and exposed gaps in healthcare. The report calls for coordinated action from health partners to address the outbreak through vaccination campaigns, resource allocation, and community education to prevent a wider public health crisis. "
8726465,-23.24,-58.39,Measles,"Asunción, Asunción, Paraguay",Paraguay,2025-08-08,4,https://www.conesulnews.com.br/paraguai/paraguai-declara-alerta-epidemiologico-apos-surto-de-sarampo/259492/,,"The Paraguayan Ministry of Health has declared an epidemiological alert due to a measles outbreak in the San Pedro region. The alert was issued in response to confirmed cases of the disease. The government plans to increase efforts to prevent the spread of the disease, focusing on the unvaccinated population. "
8726386,-24.25,-56.50,Measles,"San Pedro, Departamento de San Pedro, Paraguay",Paraguay,2025-08-08,0,https://en.mercopress.com/2025/08/08/emergency-declared-in-paraguay-due-to-measles-outbreak,,"Paraguay has declared an emergency due to a measles outbreak in the northern part of the country. The alert was issued after the confirmation of multiple cases, all in unvaccinated individuals. The government has deployed a response team to the affected area to increase health surveillance, promote vaccination, and raise public awareness. This outbreak is the first significant one since 2015, and vaccination coverage in the affected area is below recommended levels. "
8726414,-26.08,28.25,Measles,"Pretoria, Gauteng, South Africa",South Africa,2025-08-08,0,https://iol.co.za/news/south-africa/2025-08-07-measles-outbreak-confirmed-in-ekurhuleni-heres-what-you-need-to-know/,,"An outbreak of measles has been confirmed in Ekurhuleni, South Africa. The city has initiated a vaccination campaign targeting children aged 6 months to 15 years, running until September 12, 2025. Residents are advised to take their children to clinics for vaccination and to check for consent forms from schools. The disease is characterized by a rash and fever, and can lead to complications. "
8726430,37.25,-119.75,Measles,"California, California, United States",United States,2025-08-08,0,https://ktla.com/news/local-news/lax-travelers-potentially-exposed-to-positive-measles-case/,,"Measles cases have been confirmed in both Los Angeles and San Diego counties. In Los Angeles, health officials are investigating a case linked to an international traveler who was infectious while at the airport. In San Diego, a teenager who recently traveled internationally has tested positive for the disease. Public health officials are urging people to check their vaccination status, monitor for symptoms, and seek medical attention if they develop symptoms. Measles is highly contagious and can spread through the air. Vaccination is the best way to prevent the disease. "
